FECHA,INDICADOR,IPC,MENSUAL,ACUMULADO,ANUAL
2021-02-01,Pesca,115.08,-7.3,-6.8,3.5
2021-03-01,Pesca,119.28,3.6,-3.4,6.7
2021-04-01,Pesca,124.71,4.6,0.9,6.9
2021-05-01,Pesca,127.51,2.2,3.2,7.5
2021-06-01,Pesca,134.19,5.2,8.6,13.6
2021-07-01,Pesca,141.14,5.2,14.2,16.7
2021-08-01,Pesca,155.33,10.1,25.7,26.1
2021-09-01,Pesca,161.22,3.8,30.5,28.2
2021-10-01,Pesca,153.8,-4.6,24.5,26.7
2021-11-01,Pesca,150.73,-2,22,19.9
2021-12-01,Pesca,147.11,-2.4,19.1,19.1
2022-01-01,Pesca,141.63,-3.7,-3.7,14.1
2022-02-01,Pesca,138.55,-2.2,-5.8,20.4
2022-03-01,Pesca,139.69,0.8,-5,17.1
2022-04-01,Pesca,152.97,9.5,4,22.7
2022-05-01,Pesca,159.12,4,8.2,24.8
2022-06-01,Pesca,154.49,-2.9,5,15.1
2022-07-01,Pesca,159.15,3,8.2,12.8
2022-08-01,Pesca,166.43,4.6,13.1,7.1
2022-09-01,Pesca,170.69,2.6,16,5.9
2022-10-01,Pesca,164.52,-3.6,11.8,7
2022-11-01,Pesca,158.05,-3.9,7.4,4.9
2022-12-01,Pesca,158.13,0.1,7.5,7.5
2023-01-01,Pesca,153.74,-2.8,-2.8,8.6
2023-02-01,Pesca,153.04,-0.5,-3.2,10.5
2023-03-01,Pesca,160.42,4.8,1.4,14.8
2023-04-01,Pesca,165.5,3.2,4.7,8.2
2023-05-01,Pesca,169.62,2.5,7.3,6.6
2023-06-01,Pesca,176.43,4,11.6,14.2
2023-07-01,Pesca,177.33,0.5,12.1,11.4
2023-08-01,Pesca,174.86,-1.4,10.6,5.1
2023-09-01,Pesca,154.56,-11.6,-2.3,-9.4
2023-10-01,Pesca,147.74,-4.4,-6.6,-10.2
2023-11-01,Pesca,147.41,-0.2,-6.8,-6.7
2023-12-01,Pesca,142.4,-3.4,-9.9,-9.9
2024-01-01,Pesca,140.9,-1.1,-1.1,-8.4
2024-02-01,Pesca,142.3,1,-0.1,-7
2024-03-01,Pesca,148.68,4.5,4.4,-7.3
2024-04-01,Pesca,149.45,0.5,5,-9.7
2024-05-01,Pesca,148.92,-0.4,4.6,-12.2
2024-06-01,Pesca,148.82,-0.1,4.5,-15.6
2024-07-01,Pesca,144.76,-2.7,1.7,-18.4
2024-08-01,Pesca,144.71,-0,1.6,-17.2
2024-09-01,Pesca,148.48,2.6,4.3,-3.9
2024-10-01,Pesca,155.32,4.6,9.1,5.1
2024-11-01,Pesca,162.06,4.3,13.8,9.9
2024-12-01,Pesca,155.92,-3.8,9.5,9.5
2025-01-01,Pesca,165.48,6.1,6.1,17.4
2025-02-01,Pesca,160.11,-3.2,2.7,12.5
2025-03-01,Pesca,169.9,6.1,9,14.3
2025-04-01,Pesca,189.65,11.6,21.6,26.9
2025-05-01,Pesca,192.47,1.5,23.4,29.2
2025-06-01,Pesca,192.78,0.2,23.6,29.5
2025-07-01,Pesca,196.03,1.7,25.7,35.4
2025-08-01,Pesca,186.35,-4.9,19.5,28.8
2025-09-01,Pesca,192.46,3.3,23.4,29.6
2025-10-01,Pesca,192.12,-0.2,23.2,23.7
2025-11-01,Pesca,187.49,-2.4,20.2,15.7
2025-12-01,Pesca,167.79,-10.5,7.6,7.6
2026-01-01,Pesca,162.15,-3.4,-3.4,-2
2026-02-01,Pesca,177.96,9.8,6.1,11.1
2026-03-01,Pesca,188.97,6.2,12.6,11.2
2026-04-01,Pesca,201.76,6.8,20.2,6.4
2014-01-01,Productos Farmacéuticos,100,NA,NA,NA
2014-02-01,Productos Farmacéuticos,100,0,NA,NA
2014-03-01,Productos Farmacéuticos,100,0,NA,NA
2014-04-01,Productos Farmacéuticos,99.83,-0.2,NA,NA
2014-05-01,Productos Farmacéuticos,99.86,0,NA,NA
2014-06-01,Productos Farmacéuticos,100.1,0.2,NA,NA
2014-07-01,Productos Farmacéuticos,100.1,0,NA,NA
2014-08-01,Productos Farmacéuticos,100.1,0,NA,NA
2014-09-01,Productos Farmacéuticos,100.1,0,NA,NA
2014-10-01,Productos Farmacéuticos,100.1,0,NA,NA
2014-11-01,Productos Farmacéuticos,100.1,0,NA,NA
2014-12-01,Productos Farmacéuticos,100.1,0,NA,NA
2015-01-01,Productos Farmacéuticos,100.1,0,0,0.1
2015-02-01,Productos Farmacéuticos,100.18,0.1,0.1,0.2
2015-03-01,Productos Farmacéuticos,100.22,0,0.1,0.2
2015-04-01,Productos Farmacéuticos,100.67,0.4,0.6,0.8
2015-05-01,Productos Farmacéuticos,100.66,-0,0.6,0.8
2015-06-01,Productos Farmacéuticos,100.66,0,0.6,0.6
2015-07-01,Productos Farmacéuticos,100.77,0.1,0.7,0.7
2015-08-01,Productos Farmacéuticos,100.95,0.2,0.8,0.8
2015-09-01,Productos Farmacéuticos,101.29,0.3,1.2,1.2
2015-10-01,Productos Farmacéuticos,101.17,-0.1,1.1,1.1
2015-11-01,Productos Farmacéuticos,101.47,0.3,1.4,1.4
2015-12-01,Productos Farmacéuticos,101.66,0.2,1.6,1.6
2016-01-01,Productos Farmacéuticos,101.81,0.1,0.1,1.7
2016-02-01,Productos Farmacéuticos,101.88,0.1,0.2,1.7
2016-03-01,Productos Farmacéuticos,102.08,0.2,0.4,1.9
2016-04-01,Productos Farmacéuticos,101.98,-0.1,0.3,1.3
2016-05-01,Productos Farmacéuticos,102.34,0.4,0.7,1.7
2016-06-01,Productos Farmacéuticos,102.61,0.3,0.9,1.9
2016-07-01,Productos Farmacéuticos,102.95,0.3,1.3,2.2
2016-08-01,Productos Farmacéuticos,103.59,0.6,1.9,2.6
2016-09-01,Productos Farmacéuticos,104.2,0.6,2.5,2.9
2016-10-01,Productos Farmacéuticos,104.2,0,2.5,3
2016-11-01,Productos Farmacéuticos,104.19,-0,2.5,2.7
2016-12-01,Productos Farmacéuticos,104.19,0,2.5,2.5
2017-01-01,Productos Farmacéuticos,104.49,0.3,0.3,2.6
2017-02-01,Productos Farmacéuticos,105,0.5,0.8,3.1
2017-03-01,Productos Farmacéuticos,104.81,-0.2,0.6,2.7
2017-04-01,Productos Farmacéuticos,104.84,0,0.6,2.8
2017-05-01,Productos Farmacéuticos,104.58,-0.2,0.4,2.2
2017-06-01,Productos Farmacéuticos,104.58,0,0.4,1.9
2017-07-01,Productos Farmacéuticos,104.92,0.3,0.7,1.9
2017-08-01,Productos Farmacéuticos,104.96,0,0.7,1.3
2017-09-01,Productos Farmacéuticos,105.04,0.1,0.8,0.8
2017-10-01,Productos Farmacéuticos,105.06,0,0.8,0.8
2017-11-01,Productos Farmacéuticos,105.05,-0,0.8,0.8
2017-12-01,Productos Farmacéuticos,105.07,0,0.8,0.8
2018-01-01,Productos Farmacéuticos,105.09,0,0,0.6
2018-02-01,Productos Farmacéuticos,105.14,0,0.1,0.1
2018-03-01,Productos Farmacéuticos,105.14,0,0.1,0.3
2018-04-01,Productos Farmacéuticos,105.14,0,0.1,0.3
2018-05-01,Productos Farmacéuticos,105.25,0.1,0.2,0.6
2018-06-01,Productos Farmacéuticos,105.2,-0,0.1,0.6
2018-07-01,Productos Farmacéuticos,105.23,0,0.2,0.3
2018-08-01,Productos Farmacéuticos,105.23,0,0.2,0.3
2018-09-01,Productos Farmacéuticos,105.23,0,0.2,0.2
2018-10-01,Productos Farmacéuticos,105.23,0,0.2,0.2
2018-11-01,Productos Farmacéuticos,105.54,0.3,0.4,0.5
2018-12-01,Productos Farmacéuticos,105.83,0.3,0.7,0.7
2019-01-01,Productos Farmacéuticos,105.83,0,0,0.7
2019-02-01,Productos Farmacéuticos,105.83,0,0,0.7
2019-03-01,Productos Farmacéuticos,105.83,0,0,0.7
2019-04-01,Productos Farmacéuticos,106.08,0.2,0.2,0.9
2019-05-01,Productos Farmacéuticos,106.23,0.1,0.4,0.9
2019-06-01,Productos Farmacéuticos,106.36,0.1,0.5,1.1
2019-07-01,Productos Farmacéuticos,106.5,0.1,0.6,1.2
2019-08-01,Productos Farmacéuticos,106.61,0.1,0.7,1.3
2019-09-01,Productos Farmacéuticos,106.59,-0,0.7,1.3
2019-10-01,Productos Farmacéuticos,106.59,0,0.7,1.3
2019-11-01,Productos Farmacéuticos,106.42,-0.2,0.6,0.8
2019-12-01,Productos Farmacéuticos,106.44,0,0.6,0.6
2020-01-01,Productos Farmacéuticos,106.76,0.3,0.3,0.9
2020-02-01,Productos Farmacéuticos,106.84,0.1,0.4,1
2020-03-01,Productos Farmacéuticos,106.84,0,0.4,1
2020-04-01,Productos Farmacéuticos,106.59,-0.2,0.1,0.5
2020-05-01,Productos Farmacéuticos,106.59,0,0.1,0.3
2020-06-01,Productos Farmacéuticos,107.18,0.6,0.7,0.8
2020-07-01,Productos Farmacéuticos,107.21,0,0.7,0.7
2020-08-01,Productos Farmacéuticos,107.26,0,0.8,0.6
2020-09-01,Productos Farmacéuticos,107.27,0,0.8,0.6
2020-10-01,Productos Farmacéuticos,107.89,0.6,1.4,1.2
2020-11-01,Productos Farmacéuticos,107.89,0,1.4,1.4
2020-12-01,Productos Farmacéuticos,107.89,0,1.4,1.4
2021-01-01,Productos Farmacéuticos,108.22,0.3,0.3,1.4
2021-02-01,Productos Farmacéuticos,108.25,0,0.3,1.3
2021-03-01,Productos Farmacéuticos,108.25,0,0.3,1.3
2021-04-01,Productos Farmacéuticos,108.22,-0,0.3,1.5
2021-05-01,Productos Farmacéuticos,108.6,0.4,0.7,1.9
2021-06-01,Productos Farmacéuticos,108.6,0,0.7,1.3
2021-07-01,Productos Farmacéuticos,108.91,0.3,0.9,1.6
2021-08-01,Productos Farmacéuticos,109.4,0.4,1.4,2
2021-09-01,Productos Farmacéuticos,109.45,0,1.4,2
2021-10-01,Productos Farmacéuticos,110.03,0.5,2,2
2021-11-01,Productos Farmacéuticos,110.03,0,2,2
2021-12-01,Productos Farmacéuticos,110.06,0,2,2
2022-01-01,Productos Farmacéuticos,109.72,-0.3,-0.3,1.4
2022-02-01,Productos Farmacéuticos,109.45,-0.2,-0.6,1.1
2022-03-01,Productos Farmacéuticos,109.47,0,-0.5,1.1
2022-04-01,Productos Farmacéuticos,109.48,0,-0.5,1.2
2022-05-01,Productos Farmacéuticos,109.22,-0.2,-0.8,0.6
2022-06-01,Productos Farmacéuticos,109.25,0,-0.7,0.6
2022-07-01,Productos Farmacéuticos,109.28,0,-0.7,0.3
2022-08-01,Productos Farmacéuticos,109.28,0,-0.7,-0.1
2022-09-01,Productos Farmacéuticos,109.18,-0.1,-0.8,-0.2
2022-10-01,Productos Farmacéuticos,109.18,0,-0.8,-0.8
2022-11-01,Productos Farmacéuticos,109.21,0,-0.8,-0.7
2022-12-01,Productos Farmacéuticos,109.24,0,-0.7,-0.7
2023-01-01,Productos Farmacéuticos,109.55,0.3,0.3,-0.2
2023-02-01,Productos Farmacéuticos,109.75,0.2,0.5,0.3
2023-03-01,Productos Farmacéuticos,109.92,0.2,0.6,0.4
2023-04-01,Productos Farmacéuticos,110.14,0.2,0.8,0.6
2023-05-01,Productos Farmacéuticos,110.14,0,0.8,0.8
2023-06-01,Productos Farmacéuticos,110.13,-0,0.8,0.8
2023-07-01,Productos Farmacéuticos,110.37,0.2,1,1
2023-08-01,Productos Farmacéuticos,110.37,0,1,1
2023-09-01,Productos Farmacéuticos,110.59,0.2,1.2,1.3
2023-10-01,Productos Farmacéuticos,110.66,0.1,1.3,1.4
2023-11-01,Productos Farmacéuticos,110.66,0,1.3,1.3
2023-12-01,Productos Farmacéuticos,110.66,0,1.3,1.3
2024-01-01,Productos Farmacéuticos,110.53,-0.1,-0.1,0.9
2024-02-01,Productos Farmacéuticos,110.54,0,-0.1,0.7
2024-03-01,Productos Farmacéuticos,110.54,0,-0.1,0.6
2024-04-01,Productos Farmacéuticos,110.85,0.3,0.2,0.6
2024-05-01,Productos Farmacéuticos,110.92,0.1,0.2,0.7
2024-06-01,Productos Farmacéuticos,110.99,0.1,0.3,0.8
2024-07-01,Productos Farmacéuticos,111.17,0.2,0.5,0.7
2024-08-01,Productos Farmacéuticos,111.31,0.1,0.6,0.9
2024-09-01,Productos Farmacéuticos,111.36,0,0.6,0.7
2024-10-01,Productos Farmacéuticos,111.38,0,0.7,0.7
2024-11-01,Productos Farmacéuticos,111.43,0,0.7,0.7
2024-12-01,Productos Farmacéuticos,111.43,0,0.7,0.7
2025-01-01,Productos Farmacéuticos,111.42,-0,-0,0.8
2025-02-01,Productos Farmacéuticos,111.4,-0,-0,0.8
2025-03-01,Productos Farmacéuticos,111.37,-0,-0.1,0.8
2025-04-01,Productos Farmacéuticos,111.39,0,-0,0.5
2025-05-01,Productos Farmacéuticos,111.38,-0,-0,0.4
2025-06-01,Productos Farmacéuticos,111.27,-0.1,-0.1,0.3
2025-07-01,Productos Farmacéuticos,111.21,-0.1,-0.2,0
2025-08-01,Productos Farmacéuticos,111.21,0,-0.2,-0.1
2025-09-01,Productos Farmacéuticos,111.21,0,-0.2,-0.1
2025-10-01,Productos Farmacéuticos,111.2,-0,-0.2,-0.2
2025-11-01,Productos Farmacéuticos,111.1,-0.1,-0.3,-0.3
2025-12-01,Productos Farmacéuticos,111.04,-0.1,-0.3,-0.3
2026-01-01,Productos Farmacéuticos,110.95,-0.1,-0.1,-0.4
2026-02-01,Productos Farmacéuticos,110.91,-0,-0.1,-0.4
2026-03-01,Productos Farmacéuticos,110.95,0,-0.1,-0.4
2026-04-01,Productos Farmacéuticos,110.95,0,-0.1,-0.4
2014-01-01,Productos Minerales No Metálicos,100.07,NA,NA,NA
2014-02-01,Productos Minerales No Metálicos,99.98,-0.1,NA,NA
2014-03-01,Productos Minerales No Metálicos,100.26,0.3,NA,NA
2014-04-01,Productos Minerales No Metálicos,100.82,0.6,NA,NA
2014-05-01,Productos Minerales No Metálicos,100.64,-0.2,NA,NA
2014-06-01,Productos Minerales No Metálicos,100.5,-0.1,NA,NA
2014-07-01,Productos Minerales No Metálicos,100.71,0.2,NA,NA
2014-08-01,Productos Minerales No Metálicos,100.95,0.2,NA,NA
2014-09-01,Productos Minerales No Metálicos,101.32,0.4,NA,NA
2014-10-01,Productos Minerales No Metálicos,101.8,0.5,NA,NA
2014-11-01,Productos Minerales No Metálicos,101.97,0.2,NA,NA
2014-12-01,Productos Minerales No Metálicos,101.73,-0.2,NA,NA
2015-01-01,Productos Minerales No Metálicos,102.2,0.5,0.5,2.1
2015-02-01,Productos Minerales No Metálicos,102.55,0.3,0.8,2.6
2015-03-01,Productos Minerales No Metálicos,102.53,-0,0.8,2.3
2015-04-01,Productos Minerales No Metálicos,102.16,-0.4,0.4,1.3
2015-05-01,Productos Minerales No Metálicos,102.05,-0.1,0.3,1.4
2015-06-01,Productos Minerales No Metálicos,102.57,0.5,0.8,2.1
2015-07-01,Productos Minerales No Metálicos,102.83,0.3,1.1,2.1
2015-08-01,Productos Minerales No Metálicos,102.85,0,1.1,1.9
2015-09-01,Productos Minerales No Metálicos,103.48,0.6,1.7,2.1
2015-10-01,Productos Minerales No Metálicos,103.42,-0.1,1.7,1.6
2015-11-01,Productos Minerales No Metálicos,103.62,0.2,1.9,1.6
2015-12-01,Productos Minerales No Metálicos,103.43,-0.2,1.7,1.7
2016-01-01,Productos Minerales No Metálicos,103.8,0.4,0.4,1.6
2016-02-01,Productos Minerales No Metálicos,104.18,0.4,0.7,1.6
2016-03-01,Productos Minerales No Metálicos,104.79,0.6,1.3,2.2
2016-04-01,Productos Minerales No Metálicos,104.76,-0,1.3,2.5
2016-05-01,Productos Minerales No Metálicos,105.06,0.3,1.6,2.9
2016-06-01,Productos Minerales No Metálicos,105.1,0,1.6,2.5
2016-07-01,Productos Minerales No Metálicos,104.96,-0.1,1.5,2.1
2016-08-01,Productos Minerales No Metálicos,105.22,0.2,1.7,2.3
2016-09-01,Productos Minerales No Metálicos,105.24,0,1.7,1.7
2016-10-01,Productos Minerales No Metálicos,105.34,0.1,1.8,1.9
2016-11-01,Productos Minerales No Metálicos,105.61,0.3,2.1,1.9
2016-12-01,Productos Minerales No Metálicos,105.6,-0,2.1,2.1
2017-01-01,Productos Minerales No Metálicos,106.19,0.6,0.6,2.3
2017-02-01,Productos Minerales No Metálicos,106.73,0.5,1.1,2.4
2017-03-01,Productos Minerales No Metálicos,105.94,-0.7,0.3,1.1
2017-04-01,Productos Minerales No Metálicos,106.1,0.2,0.5,1.3
2017-05-01,Productos Minerales No Metálicos,106.02,-0.1,0.4,0.9
2017-06-01,Productos Minerales No Metálicos,106.09,0.1,0.5,0.9
2017-07-01,Productos Minerales No Metálicos,106.15,0.1,0.5,1.1
2017-08-01,Productos Minerales No Metálicos,106.06,-0.1,0.4,0.8
2017-09-01,Productos Minerales No Metálicos,106.05,-0,0.4,0.8
2017-10-01,Productos Minerales No Metálicos,106.09,0,0.5,0.7
2017-11-01,Productos Minerales No Metálicos,105.93,-0.2,0.3,0.3
2017-12-01,Productos Minerales No Metálicos,105.97,0,0.4,0.4
2018-01-01,Productos Minerales No Metálicos,106.17,0.2,0.2,-0
2018-02-01,Productos Minerales No Metálicos,107.19,1,1.2,0.4
2018-03-01,Productos Minerales No Metálicos,107.39,0.2,1.3,1.4
2018-04-01,Productos Minerales No Metálicos,107.09,-0.3,1.1,0.9
2018-05-01,Productos Minerales No Metálicos,107.23,0.1,1.2,1.1
2018-06-01,Productos Minerales No Metálicos,106.78,-0.4,0.8,0.7
2018-07-01,Productos Minerales No Metálicos,106.48,-0.3,0.5,0.3
2018-08-01,Productos Minerales No Metálicos,106.51,0,0.5,0.4
2018-09-01,Productos Minerales No Metálicos,106.46,-0,0.5,0.4
2018-10-01,Productos Minerales No Metálicos,106.18,-0.3,0.2,0.1
2018-11-01,Productos Minerales No Metálicos,106.42,0.2,0.4,0.5
2018-12-01,Productos Minerales No Metálicos,106.84,0.4,0.8,0.8
2019-01-01,Productos Minerales No Metálicos,107.12,0.3,0.3,0.9
2019-02-01,Productos Minerales No Metálicos,107.65,0.5,0.8,0.4
2019-03-01,Productos Minerales No Metálicos,107.8,0.1,0.9,0.4
2019-04-01,Productos Minerales No Metálicos,107.61,-0.2,0.7,0.5
2019-05-01,Productos Minerales No Metálicos,107.92,0.3,1,0.6
2019-06-01,Productos Minerales No Metálicos,107.93,0,1,1.1
2019-07-01,Productos Minerales No Metálicos,107.5,-0.4,0.6,1
2019-08-01,Productos Minerales No Metálicos,107.8,0.3,0.9,1.2
2019-09-01,Productos Minerales No Metálicos,107.66,-0.1,0.8,1.1
2019-10-01,Productos Minerales No Metálicos,107.74,0.1,0.8,1.5
2019-11-01,Productos Minerales No Metálicos,107.49,-0.2,0.6,1
2019-12-01,Productos Minerales No Metálicos,107.45,-0,0.6,0.6
2020-01-01,Productos Minerales No Metálicos,107.62,0.2,0.2,0.5
2020-02-01,Productos Minerales No Metálicos,107.61,-0,0.1,-0
2020-03-01,Productos Minerales No Metálicos,107.75,0.1,0.3,-0
2020-04-01,Productos Minerales No Metálicos,107.58,-0.2,0.1,-0
2020-05-01,Productos Minerales No Metálicos,108.18,0.6,0.7,0.2
2020-06-01,Productos Minerales No Metálicos,108.15,-0,0.7,0.2
2020-07-01,Productos Minerales No Metálicos,108.13,-0,0.6,0.6
2020-08-01,Productos Minerales No Metálicos,108.47,0.3,0.9,0.6
2020-09-01,Productos Minerales No Metálicos,108.32,-0.1,0.8,0.6
2020-10-01,Productos Minerales No Metálicos,108.44,0.1,0.9,0.6
2020-11-01,Productos Minerales No Metálicos,108.13,-0.3,0.6,0.6
2020-12-01,Productos Minerales No Metálicos,109.08,0.9,1.5,1.5
2021-01-01,Productos Minerales No Metálicos,109.15,0.1,0.1,1.4
2021-02-01,Productos Minerales No Metálicos,109.56,0.4,0.4,1.8
2021-03-01,Productos Minerales No Metálicos,110.62,1,1.4,2.7
2021-04-01,Productos Minerales No Metálicos,110.61,-0,1.4,2.8
2021-05-01,Productos Minerales No Metálicos,110.6,-0,1.4,2.2
2021-06-01,Productos Minerales No Metálicos,111.68,1,2.4,3.3
2021-07-01,Productos Minerales No Metálicos,111.82,0.1,2.5,3.4
2021-08-01,Productos Minerales No Metálicos,111.98,0.1,2.7,3.2
2021-09-01,Productos Minerales No Metálicos,112.79,0.7,3.4,4.1
2021-10-01,Productos Minerales No Metálicos,113.45,0.6,4,4.6
2021-11-01,Productos Minerales No Metálicos,113.98,0.5,4.5,5.4
2021-12-01,Productos Minerales No Metálicos,114.51,0.5,5,5
2022-01-01,Productos Minerales No Metálicos,114.35,-0.1,-0.1,4.8
2022-02-01,Productos Minerales No Metálicos,115.55,1,0.9,5.5
2022-03-01,Productos Minerales No Metálicos,117.37,1.6,2.5,6.1
2022-04-01,Productos Minerales No Metálicos,117.67,0.3,2.8,6.4
2022-05-01,Productos Minerales No Metálicos,119.49,1.5,4.3,8
2022-06-01,Productos Minerales No Metálicos,120.66,1,5.4,8
2022-07-01,Productos Minerales No Metálicos,122.05,1.2,6.6,9.1
2022-08-01,Productos Minerales No Metálicos,122.88,0.7,7.3,9.7
2022-09-01,Productos Minerales No Metálicos,123.42,0.4,7.8,9.4
2022-10-01,Productos Minerales No Metálicos,124.01,0.5,8.3,9.3
2022-11-01,Productos Minerales No Metálicos,124.24,0.2,8.5,9
2022-12-01,Productos Minerales No Metálicos,124.13,-0.1,8.4,8.4
2023-01-01,Productos Minerales No Metálicos,124.82,0.6,0.6,9.2
2023-02-01,Productos Minerales No Metálicos,126.79,1.6,2.1,9.7
2023-03-01,Productos Minerales No Metálicos,127.91,0.9,3,9
2023-04-01,Productos Minerales No Metálicos,127.05,-0.7,2.4,8
2023-05-01,Productos Minerales No Metálicos,127.51,0.4,2.7,6.7
2023-06-01,Productos Minerales No Metálicos,127.54,0,2.7,5.7
2023-07-01,Productos Minerales No Metálicos,127.27,-0.2,2.5,4.3
2023-08-01,Productos Minerales No Metálicos,127.32,0,2.6,3.6
2023-09-01,Productos Minerales No Metálicos,127.14,-0.1,2.4,3
2023-10-01,Productos Minerales No Metálicos,127.02,-0.1,2.3,2.4
2023-11-01,Productos Minerales No Metálicos,128.48,1.1,3.5,3.4
2023-12-01,Productos Minerales No Metálicos,128.08,-0.3,3.2,3.2
2024-01-01,Productos Minerales No Metálicos,128.27,0.1,0.1,2.8
2024-02-01,Productos Minerales No Metálicos,129.73,1.1,1.3,2.3
2024-03-01,Productos Minerales No Metálicos,130.86,0.9,2.2,2.3
2024-04-01,Productos Minerales No Metálicos,131.24,0.3,2.5,3.3
2024-05-01,Productos Minerales No Metálicos,131.25,0,2.5,2.9
2024-06-01,Productos Minerales No Metálicos,131,-0.2,2.3,2.7
2024-07-01,Productos Minerales No Metálicos,131.37,0.3,2.6,3.2
2024-08-01,Productos Minerales No Metálicos,131.23,-0.1,2.5,3.1
2024-09-01,Productos Minerales No Metálicos,131.47,0.2,2.6,3.4
2024-10-01,Productos Minerales No Metálicos,131.94,0.4,3,3.9
2024-11-01,Productos Minerales No Metálicos,131.95,0,3,2.7
2024-12-01,Productos Minerales No Metálicos,131.85,-0.1,2.9,2.9
2025-01-01,Productos Minerales No Metálicos,132.17,0.2,0.2,3
2025-02-01,Productos Minerales No Metálicos,131.85,-0.2,0,1.6
2025-03-01,Productos Minerales No Metálicos,132.17,0.2,0.2,1
2025-04-01,Productos Minerales No Metálicos,132.06,-0.1,0.2,0.6
2025-05-01,Productos Minerales No Metálicos,131.88,-0.1,0,0.5
2025-06-01,Productos Minerales No Metálicos,131.86,-0,0,0.7
2025-07-01,Productos Minerales No Metálicos,131.54,-0.2,-0.2,0.1
2025-08-01,Productos Minerales No Metálicos,131.7,0.1,-0.1,0.4
2025-09-01,Productos Minerales No Metálicos,131.86,0.1,0,0.3
2025-10-01,Productos Minerales No Metálicos,131.95,0.1,0.1,0
2025-11-01,Productos Minerales No Metálicos,131.97,0,0.1,0
2025-12-01,Productos Minerales No Metálicos,132.13,0.1,0.2,0.2
2026-01-01,Productos Minerales No Metálicos,132.17,0,0,0
2026-02-01,Productos Minerales No Metálicos,132.93,0.6,0.6,0.8
2026-03-01,Productos Minerales No Metálicos,133.23,0.2,0.8,0.8
2026-04-01,Productos Minerales No Metálicos,134.46,0.9,1.8,1.8
2014-01-01,Productos de Caucho y de Plástico,100.21,NA,NA,NA
2014-02-01,Productos de Caucho y de Plástico,100.11,-0.1,NA,NA
2014-03-01,Productos de Caucho y de Plástico,100.7,0.6,NA,NA
2014-04-01,Productos de Caucho y de Plástico,100.74,0,NA,NA
2014-05-01,Productos de Caucho y de Plástico,100.07,-0.7,NA,NA
2014-06-01,Productos de Caucho y de Plástico,99.38,-0.7,NA,NA
2014-07-01,Productos de Caucho y de Plástico,99.18,-0.2,NA,NA
2014-08-01,Productos de Caucho y de Plástico,99.21,0,NA,NA
2014-09-01,Productos de Caucho y de Plástico,99.66,0.5,NA,NA
2014-10-01,Productos de Caucho y de Plástico,100.65,1,NA,NA
2014-11-01,Productos de Caucho y de Plástico,101.18,0.5,NA,NA
2014-12-01,Productos de Caucho y de Plástico,101.94,0.8,NA,NA
2015-01-01,Productos de Caucho y de Plástico,102.33,0.4,0.4,2.1
2015-02-01,Productos de Caucho y de Plástico,102.83,0.5,0.9,2.7
2015-03-01,Productos de Caucho y de Plástico,103.5,0.7,1.5,2.8
2015-04-01,Productos de Caucho y de Plástico,104.48,0.9,2.5,3.7
2015-05-01,Productos de Caucho y de Plástico,105.14,0.6,3.1,5.1
2015-06-01,Productos de Caucho y de Plástico,104.85,-0.3,2.9,5.5
2015-07-01,Productos de Caucho y de Plástico,105.25,0.4,3.2,6.1
2015-08-01,Productos de Caucho y de Plástico,105.88,0.6,3.9,6.7
2015-09-01,Productos de Caucho y de Plástico,106.25,0.3,4.2,6.6
2015-10-01,Productos de Caucho y de Plástico,106.67,0.4,4.6,6
2015-11-01,Productos de Caucho y de Plástico,107.52,0.8,5.5,6.3
2015-12-01,Productos de Caucho y de Plástico,108.36,0.8,6.3,6.3
2016-01-01,Productos de Caucho y de Plástico,107.73,-0.6,-0.6,5.3
2016-02-01,Productos de Caucho y de Plástico,107.97,0.2,-0.4,5
2016-03-01,Productos de Caucho y de Plástico,107.15,-0.8,-1.1,3.5
2016-04-01,Productos de Caucho y de Plástico,105.72,-1.3,-2.4,1.2
2016-05-01,Productos de Caucho y de Plástico,104.86,-0.8,-3.2,-0.3
2016-06-01,Productos de Caucho y de Plástico,105.19,0.3,-2.9,0.3
2016-07-01,Productos de Caucho y de Plástico,104.05,-1.1,-4,-1.1
2016-08-01,Productos de Caucho y de Plástico,104.26,0.2,-3.8,-1.5
2016-09-01,Productos de Caucho y de Plástico,105.11,0.8,-3,-1.1
2016-10-01,Productos de Caucho y de Plástico,105.02,-0.1,-3.1,-1.5
2016-11-01,Productos de Caucho y de Plástico,104.7,-0.3,-3.4,-2.6
2016-12-01,Productos de Caucho y de Plástico,105.16,0.4,-3,-3
2017-01-01,Productos de Caucho y de Plástico,104.26,-0.9,-0.9,-3.2
2017-02-01,Productos de Caucho y de Plástico,103.39,-0.8,-1.7,-4.2
2017-03-01,Productos de Caucho y de Plástico,103.25,-0.1,-1.8,-3.6
2017-04-01,Productos de Caucho y de Plástico,103.35,0.1,-1.7,-2.2
2017-05-01,Productos de Caucho y de Plástico,103.68,0.3,-1.4,-1.1
2017-06-01,Productos de Caucho y de Plástico,104.41,0.7,-0.7,-0.7
2017-07-01,Productos de Caucho y de Plástico,104.28,-0.1,-0.8,0.2
2017-08-01,Productos de Caucho y de Plástico,102.9,-1.3,-2.1,-1.3
2017-09-01,Productos de Caucho y de Plástico,102.2,-0.7,-2.8,-2.8
2017-10-01,Productos de Caucho y de Plástico,102.44,0.2,-2.6,-2.5
